Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
91,4.0,0.0,2885.0,11.0,233.0,21202.0,0.0,352.704157628297,352.704157628297,0.0,2498.923341035843,,,,,,,,,,,,,,,,155.6669658515982,102.26579197561738,316.75050508996463,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,3654.0,12.0,769.0,21971.0,0.0,1728.8935705194042,1728.8935705194042,0.0,2550.987283706665,,,,,,,,,,,,,,,,718.0656473561977,377.2464671458314,1177.8789666691573,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,4384.0,13.0,730.0,22701.0,0.0,1597.5771184283462,1597.5771184283462,0.0,2600.2828783988953,,,,,,,,,,,,,,,,669.757892474522,344.61082354760504,1109.76362054249,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,5369.0,14.0,985.0,23686.0,0.0,2438.5238500905893,2438.5238500905893,0.0,2667.2154574394226,,,,,,,,,,,,,,,,980.6484358407838,450.18608991740007,1474.0591999874025,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,6003.0,15.0,634.0,24320.0,0.0,1061.1419822725445,1061.1419822725445,0.0,2710.1366035938263,,,,,,,,,,,,,,,,503.1024423432814,256.2307653223154,773.8076719273947,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,6155.0,16.0,152.0,24472.0,0.0,196.7549622144704,196.7549622144704,0.0,2720.609798669815,,,,,,,,,,,,,,,,77.4826894982241,60.89861192342217,185.16275616690714,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,6718.0,17.0,563.0,25035.0,0.0,1182.258636271251,1182.258636271251,0.0,2758.894023656845,,,,,,,,,,,,,,,,510.1833015384765,278.6009140368627,895.9213588639516,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,6833.0,18.0,115.0,25150.0,0.0,135.48747959128093,135.48747959128093,0.0,2766.9137239456177,,,,,,,,,,,,,,,,46.043975397248914,43.30545535174605,130.32274516576308,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,7267.0,19.0,434.0,25584.0,0.0,656.1981511589762,656.1981511589762,0.0,2796.4858391284943,,,,,,,,,,,,,,,,328.2049213700625,175.1528410226292,514.9184411973926,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,7618.0,20.0,351.0,25935.0,0.0,617.5685530764972,617.5685530764972,0.0,2820.4407002925873,,,,,,,,,,,,,,,,269.9000412151727,165.77183738021563,523.3569956055778,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,351.0,1.0,351.0,26286.0,0.0,632.7568772760031,632.7568772760031,0.0,3287.4303188323975,,,,,,,,,,,,,,,,260.1565420238484,170.64060815404167,541.9839149405731,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,632.0,2.0,281.0,26567.0,0.0,505.03460730962337,505.03460730962337,0.0,3306.70272564888,,,,,,,,,,,,,,,,216.7315497901294,136.49536198958327,444.5776194380349,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,845.0,3.0,213.0,26780.0,0.0,290.56042433349035,290.56042433349035,0.0,3321.355711221695,,,,,,,,,,,,,,,,123.21775466346756,81.93094457067473,264.5796222123844,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,1009.0,4.0,164.0,26944.0,0.0,229.59382780441152,229.59382780441152,0.0,3332.7414360046387,,,,,,,,,,,,,,,,96.06831450183232,65.9681705162227,214.05267690301406,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,1072.0,5.0,63.0,27007.0,0.0,61.91175506942624,61.91175506942624,0.0,3337.404820203781,,,,,,,,,,,,,,,,17.529788615050343,19.33504152901455,60.86824663331138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,1138.0,6.0,66.0,27073.0,0.0,59.43765852912012,59.43765852912012,0.0,3342.247143983841,,,,,,,,,,,,,,,,16.856796774747718,19.010664514125224,58.383493435422174,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,1208.0,7.0,70.0,27143.0,0.0,69.89281595415976,69.89281595415976,0.0,3347.3428103923798,,,,,,,,,,,,,,,,21.235417709306194,21.96930172888367,68.47481152603433,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,2154.0,8.0,946.0,28089.0,0.0,2175.158677815969,2175.158677815969,0.0,3411.6716392040253,,,,,,,,,,,,,,,,864.5024114221887,415.117325623188,1358.6980947052807,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,3090.0,9.0,936.0,29025.0,0.0,2106.9564974485306,2106.9564974485306,0.0,3474.903950691223,,,,,,,,,,,,,,,,820.2433969590395,402.6870523774009,1340.549227121992,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,3949.0,10.0,859.0,29884.0,0.0,1788.725440239937,1788.725440239937,0.0,3533.154762029648,,,,,,,,,,,,,,,,723.611248068063,336.9694612415228,1168.3116898393096,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,4730.0,11.0,781.0,30665.0,0.0,1689.2375773281146,1689.2375773281146,0.0,3585.9656958580017,,,,,,,,,,,,,,,,690.6005035871827,362.9886878024849,1151.0296136401641,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,5513.0,12.0,783.0,31448.0,0.0,1511.1170437809753,1511.1170437809753,0.0,3638.849539756775,,,,,,,,,,,,,,,,632.7558278708049,291.14330206032173,1016.6859164746099,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,6255.0,13.0,742.0,32190.0,0.0,1593.2989633773502,1593.2989633773502,0.0,3688.8892436027527,,,,,,,,,,,,,,,,682.7021773893799,337.0281405241162,1087.8217695239568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,6952.0,14.0,697.0,32887.0,0.0,1471.7835065231018,1471.7835065231018,0.0,3736.28018116951,,,,,,,,,,,,,,,,603.413390853758,326.78261969392423,1052.2566297277608,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,7559.0,15.0,607.0,33494.0,0.0,1240.0653820364694,1240.0653820364694,0.0,3777.3391098976135,,,,,,,,,,,,,,,,527.9201822584066,280.7047218921378,920.5383697753923,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,8139.0,16.0,580.0,34074.0,0.0,1129.8350386669497,1129.8350386669497,0.0,3816.5779049396515,,,,,,,,,,,,,,,,470.5994621359899,265.43802839279505,857.7450957238007,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,8674.0,17.0,535.0,34609.0,0.0,1079.7612358938677,1079.7612358938677,0.0,3852.822217941284,,,,,,,,,,,,,,,,461.47987986558627,255.71627383741713,833.7032033691472,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,9091.0,18.0,417.0,35026.0,0.0,782.1476676104984,782.1476676104984,0.0,3881.1009135246277,,,,,,,,,,,,,,,,349.0484521792254,206.19656493867885,637.2316947465073,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,9140.0,19.0,49.0,35075.0,0.0,41.276714866491204,41.276714866491204,0.0,3884.7863998413086,,,,,,,,,,,,,,,,10.658070478479596,13.264478700202886,40.795264677723445,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,9511.0,20.0,371.0,35446.0,0.0,677.5045530721508,677.5045530721508,0.0,3910.2046144008636,,,,,,,,,,,,,,,,302.60473753393535,178.15148127810107,565.8039994465065,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,292.0,1.0,292.0,35738.0,0.0,468.95210618271466,468.95210618271466,0.0,4482.524702310562,,,,,,,,,,,,,,,,191.31550808023061,126.73538767457767,413.5014793025898,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,557.0,2.0,265.0,36003.0,0.0,264.84991456969004,264.84991456969004,0.0,4500.67479467392,,,,,,,,,,,,,,,,91.10050187297989,64.17769408481341,240.9492308041545,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,761.0,3.0,204.0,36207.0,0.0,322.5398223096809,322.5398223096809,0.0,4514.7500195503235,,,,,,,,,,,,,,,,130.24439959218114,93.7768320289762,296.26623102389976,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,916.0,4.0,155.0,36362.0,0.0,200.9394305829495,200.9394305829495,0.0,4525.568660497665,,,,,,,,,,,,,,,,74.39502517188356,62.11942763102651,189.59779948078844,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,974.0,5.0,58.0,36420.0,0.0,44.829937827413076,44.829937827413076,0.0,4529.835522651672,,,,,,,,,,,,,,,,12.041751894264628,13.893434834207197,44.175691909455175,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,1046.0,6.0,72.0,36492.0,0.0,64.74966825055142,64.74966825055142,0.0,4535.1871790885925,,,,,,,,,,,,,,,,18.751073679519195,20.559445007489646,63.46305399962566,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,1125.0,7.0,79.0,36571.0,0.0,89.91600386117724,89.91600386117724,0.0,4540.92084312439,,,,,,,,,,,,,,,,31.09645868849966,28.572352004889837,87.54693055534108,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,2222.0,8.0,1097.0,37668.0,0.0,2518.595605715089,2518.595605715089,0.0,4615.151131868362,,,,,,,,,,,,,,,,972.5456468939415,441.8779852637053,1453.4664772352955,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,3103.0,9.0,881.0,38549.0,0.0,1807.216691142694,1807.216691142694,0.0,4674.603546142578,,,,,,,,,,,,,,,,707.182626825543,360.9126181685201,1185.3741710804723,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,4034.0,10.0,931.0,39480.0,0.0,1979.2246894790171,1979.2246894790171,0.0,4737.4528658390045,,,,,,,,,,,,,,,,847.2269426090792,378.4760751739828,1228.636809013979,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,4172.0,11.0,138.0,39618.0,0.0,188.51077798578382,188.51077798578382,0.0,4746.894520044327,,,,,,,,,,,,,,,,69.2505038632872,60.108415386284996,179.13334179444456,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,4481.0,12.0,309.0,39927.0,0.0,483.7346883448146,483.7346883448146,0.0,4768.329245090485,,,,,,,,,,,,,,,,196.93918219129716,139.30509881283797,423.3037848325365,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,4647.0,13.0,166.0,40093.0,0.0,228.28350516070097,228.28350516070097,0.0,4779.92720079422,,,,,,,,,,,,,,,,87.86101508158862,68.96212374960447,213.91248914630341,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,4852.0,14.0,205.0,40298.0,0.0,313.95598781132395,313.95598781132395,0.0,4794.182767391205,,,,,,,,,,,,,,,,124.68408974820248,94.43565010295183,288.684433846789,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,4938.0,15.0,86.0,40384.0,0.0,79.4084460593948,79.4084460593948,0.0,4800.3481702804565,,,,,,,,,,,,,,,,25.861649495595827,25.224596825228932,77.26160580858215,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,5086.0,16.0,148.0,40532.0,0.0,186.63616301683447,186.63616301683447,0.0,4810.699870347977,,,,,,,,,,,,,,,,69.92436190944441,59.17775262222074,176.46382127551226,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,5593.0,17.0,507.0,41039.0,0.0,987.0397270312003,987.0397270312003,0.0,4845.191129922867,,,,,,,,,,,,,,,,428.17508779889897,241.89453257903483,770.7256832003582,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,5995.0,18.0,402.0,41441.0,0.0,769.3013305860705,769.3013305860705,0.0,4872.580306529999,,,,,,,,,,,,,,,,334.56526369515547,202.6664600800421,635.441536116735,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,6039.0,19.0,44.0,41485.0,0.0,33.03944347307971,33.03944347307971,0.0,4875.908217668533,,,,,,,,,,,,,,,,7.5169874331704785,10.224054159249876,32.741437463483706,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,6425.0,20.0,386.0,41871.0,0.0,673.3523035521146,673.3523035521146,0.0,4902.257404327393,,,,,,,,,,,,,,,,270.2127385653352,184.40232652154785,569.6198062721676,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,1129.0,1.0,1129.0,43000.0,0.0,2623.494542334073,2623.494542334073,0.0,5349.596202850342,,,,,,,,,,,,,,,,966.2987950241641,444.35892388385264,1534.0772800318193,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,2140.0,2.0,1011.0,44011.0,0.0,2479.604041003452,2479.604041003452,0.0,5417.670711040497,,,,,,,,,,,,,,,,981.892264708434,423.45336543595823,1488.3993607439684,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,3130.0,3.0,990.0,45001.0,0.0,2205.4895184952684,2205.4895184952684,0.0,5484.893930435181,,,,,,,,,,,,,,,,857.6402933988106,364.51934047456683,1357.7834114418895,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,4122.0,4.0,992.0,45993.0,0.0,2423.9504580785606,2423.9504580785606,0.0,5551.607809305191,,,,,,,,,,,,,,,,963.7786469190307,412.3673615586303,1469.3513917266123,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,4195.0,5.0,73.0,46066.0,0.0,56.66033849680229,56.66033849680229,0.0,5556.730566501617,,,,,,,,,,,,,,,,15.029700411451994,17.20146538353325,55.6187891559222,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,5320.0,6.0,1125.0,47191.0,0.0,2902.396362669435,2902.396362669435,0.0,5633.0093014240265,,,,,,,,,,,,,,,,1128.4241023797124,473.1944103674185,1634.5538012935508,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,5461.0,7.0,141.0,47332.0,0.0,166.82692836275916,166.82692836275916,0.0,5642.467106103897,,,,,,,,,,,,,,,,56.033058818037325,51.600672373614,159.0853524218377,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,5603.0,8.0,142.0,47474.0,0.0,204.45042017399066,204.45042017399066,0.0,5652.376488685608,,,,,,,,,,,,,,,,78.79487492069285,65.84662574946132,193.4550029381906,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,6527.0,9.0,924.0,48398.0,0.0,2132.9839264863344,2132.9839264863344,0.0,5715.005873918533,,,,,,,,,,,,,,,,853.5963091671423,407.0741120754045,1345.6065433592528,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,7531.0,10.0,1004.0,49402.0,0.0,2512.86349589896,2512.86349589896,0.0,5782.698082208633,,,,,,,,,,,,,,,,1024.5390555548329,427.23773325884474,1485.7119961180267,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,8375.0,11.0,844.0,50246.0,0.0,1976.3613513223652,1976.3613513223652,0.0,5839.895562648773,,,,,,,,,,,,,,,,808.5425772519882,391.27522922700734,1295.2466627844713,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,9176.0,12.0,801.0,51047.0,0.0,1731.3188417018187,1731.3188417018187,0.0,5893.974691390991,,,,,,,,,,,,,,,,716.0885410591403,357.80471791194907,1158.8908111245732,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,9964.0,13.0,788.0,51835.0,0.0,1652.9371552591344,1652.9371552591344,0.0,5947.176158189774,,,,,,,,,,,,,,,,701.0901176266298,341.9179773455504,1101.5797222916428,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,10620.0,14.0,656.0,52491.0,0.0,1390.1853439497368,1390.1853439497368,0.0,5991.554201364517,,,,,,,,,,,,,,,,596.0164101836976,310.31240557023483,1000.1987776468791,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,11279.0,15.0,659.0,53150.0,0.0,1428.2221093602056,1428.2221093602056,0.0,6036.126531362534,,,,,,,,,,,,,,,,607.8955539194743,315.57740892763763,1028.6475869141875,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,12275.0,16.0,996.0,54146.0,0.0,2472.055834161228,2472.055834161228,0.0,6103.4158091545105,,,,,,,,,,,,,,,,1016.6950116471587,442.6234305240468,1474.5453550355246,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,12912.0,17.0,637.0,54783.0,0.0,1300.5705280099257,1300.5705280099257,0.0,6146.471619129181,,,,,,,,,,,,,,,,549.1007123545825,296.3174077959037,951.7451193594176,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,13378.0,18.0,466.0,55249.0,0.0,917.6301611045855,917.6301611045855,0.0,6178.0063507556915,,,,,,,,,,,,,,,,403.30551124043484,230.69484393270977,730.4202130796225,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,13879.0,19.0,501.0,55750.0,0.0,656.7792920619426,656.7792920619426,0.0,6212.023582458496,,,,,,,,,,,,,,,,328.1884810720407,181.4647495086045,517.059841646645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,14884.0,20.0,1005.0,56755.0,0.0,2504.1528584112352,2504.1528584112352,0.0,6280.397491931915,,,,,,,,,,,,,,,,996.2399521768525,441.142243009906,1505.9323041791993,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,789.0,1.0,789.0,57544.0,0.0,1754.2236752107044,1754.2236752107044,0.0,7186.925656318665,,,,,,,,,,,,,,,,696.3887540826097,377.96571932961933,1205.9789271666932,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,1800.0,2.0,1011.0,58555.0,0.0,2375.3071594629246,2375.3071594629246,0.0,7255.59881401062,,,,,,,,,,,,,,,,914.8897281409788,411.6717949958623,1451.8054497621595,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,2802.0,3.0,1002.0,59557.0,0.0,2444.1090634816205,2444.1090634816205,0.0,7323.636424541473,,,,,,,,,,,,,,,,968.1702839075128,409.3041657453004,1475.4779169232165,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,3162.0,4.0,360.0,59917.0,0.0,641.3919398414573,641.3919398414573,0.0,7347.763874530792,,,,,,,,,,,,,,,,268.6837055444323,175.91246409304284,545.2110168623246,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,3219.0,5.0,57.0,59974.0,0.0,37.47723703507968,37.47723703507968,0.0,7352.017234325409,,,,,,,,,,,,,,,,8.621227848873383,11.549296217834279,37.022849897591506,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,3294.0,6.0,75.0,60049.0,0.0,68.06038291135134,68.06038291135134,0.0,7357.461837530136,,,,,,,,,,,,,,,,21.374581909299994,21.350789948634617,66.52381308123505,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,3835.0,7.0,541.0,60590.0,0.0,1069.5991229978831,1069.5991229978831,0.0,7394.217362880707,,,,,,,,,,,,,,,,450.73192805533773,258.5138361950556,826.5797296495957,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,4283.0,8.0,448.0,61038.0,0.0,834.3849010766031,834.3849010766031,0.0,7424.571008205414,,,,,,,,,,,,,,,,355.4264060778116,208.4476780083632,675.8297008545991,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,5301.0,9.0,1018.0,62056.0,0.0,2461.3222233877636,2461.3222233877636,0.0,7493.457004785538,,,,,,,,,,,,,,,,986.2293375702379,405.4793488563741,1458.7995572985549,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,6297.0,10.0,996.0,63052.0,0.0,2400.3124373654073,2400.3124373654073,0.0,7560.76699924469,,,,,,,,,,,,,,,,976.2055142890831,413.8188621233138,1429.4411863198025,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,7302.0,11.0,1005.0,64057.0,0.0,2500.1746618899647,2500.1746618899647,0.0,7628.638310909271,,,,,,,,,,,,,,,,1007.5874617535392,411.92582868141204,1489.0383011287836,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,8288.0,12.0,986.0,65043.0,0.0,2372.7792773430815,2372.7792773430815,0.0,7695.459202051163,,,,,,,,,,,,,,,,948.0533450164261,428.7566582645088,1439.438117274161,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,9124.0,13.0,836.0,65879.0,0.0,1882.8625753591493,1882.8625753591493,0.0,7751.894355773926,,,,,,,,,,,,,,,,778.6763304898803,376.04155817961333,1233.1222853549643,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,9792.0,14.0,668.0,66547.0,0.0,1429.9637021510264,1429.9637021510264,0.0,7797.120198011398,,,,,,,,,,,,,,,,601.6015902910204,313.32158601839814,1029.1229627994244,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,10376.0,15.0,584.0,67131.0,0.0,1164.5512392830126,1164.5512392830126,0.0,7836.615702629089,,,,,,,,,,,,,,,,501.0612431903063,271.5371076710513,872.8042775374098,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,11399.0,16.0,1023.0,68154.0,0.0,2390.469830488741,2390.469830488741,0.0,7905.786856412888,,,,,,,,,,,,,,,,993.6601956375165,420.70951286317825,1466.6457381979262,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,11892.0,17.0,493.0,68647.0,0.0,948.4536197740464,948.4536197740464,0.0,7938.960247993469,,,,,,,,,,,,,,,,402.9460553878075,236.79376061863238,750.551766234091,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,12897.0,18.0,1005.0,69652.0,0.0,2605.506585573303,2605.506585573303,0.0,8006.988036870956,,,,,,,,,,,,,,,,1039.294063684076,468.8033379719992,1572.4555377766173,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,12936.0,19.0,39.0,69691.0,0.0,27.90693964255334,27.90693964255334,0.0,8009.783497333527,,,,,,,,,,,,,,,,7.018520219589414,8.746781030086765,27.66087823222158,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,13297.0,20.0,361.0,70052.0,0.0,666.1425519047352,666.1425519047352,0.0,8034.501357555389,,,,,,,,,,,,,,,,281.66634574141324,179.5289191056648,565.0260271192036,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,550.0,1.0,550.0,70602.0,0.0,1141.5929208093253,1141.5929208093253,0.0,8833.858415842056,,,,,,,,,,,,,,,,477.68637644749856,273.45668406288974,879.7451589221242,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,1551.0,2.0,1001.0,71603.0,0.0,2469.3285001853337,2469.3285001853337,0.0,8901.584079027176,,,,,,,,,,,,,,,,987.0487036582306,430.74148194155185,1482.7755233467933,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,2676.0,3.0,1125.0,72728.0,0.0,2794.8298333676858,2794.8298333676858,0.0,8977.55047082901,,,,,,,,,,,,,,,,1063.8614442853154,453.5572121910571,1599.759852849298,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,3084.0,4.0,408.0,73136.0,0.0,722.6197933613547,722.6197933613547,0.0,9004.975219488144,,,,,,,,,,,,,,,,302.5052064610344,189.91630246190104,599.7974665918456,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
